CommunityName,BeachName,BeachCountrycode,EventDate,EventType,generalcode,Jumlah_Sampah,category,generalname,Recyclability,Hardness,RecycleMethod
MELTEMI BalkanMed,Komi A,GR,2018-10-11,Monitoring,G73,6.0,Plastic,Foam sponge,No,Flexible,Not Recycled
MELTEMI BalkanMed,Komi A,GR,2019-07-18,Monitoring,G73,6.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Lido Sirene,IT,2017-03-26,Cleanup,G73,60.0,Plastic,Foam sponge,No,Flexible,Not Recycled
HELMEPA - Hellenic Marine Environment Protection Association,SEF,GR,2016-10-16,Cleanup,G73,78.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,San Cataldo  Est della Foce del torrente Pinto Trappeto (PA),IT,2018-04-24,Monitoring,G73,8.0,Plastic,Foam sponge,No,Flexible,Not Recycled
European Environment Agency (EEA),Stevns 18,DK,2013-06-27,Cleanup,G73,13.0,Plastic,Foam sponge,No,Flexible,Not Recycled
GEO BSMARINELITTER,Sarpi-2016,TR,2016-10-18,Monitoring,G73,20.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Vascello d'oro Comacchio (FE),IT,2018-04-26,Monitoring,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
"Aarhus University, Denmark ","MSFD Pomlenakke, Falster",DK,2019-07-12,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
"Aarhus University, Denmark ","MSFD Pomlenakke, Falster",DK,2019-04-17,Monitoring,G73,6.0,Plastic,Foam sponge,No,Flexible,Not Recycled
"Aarhus University, Denmark ","MSFD Pomlenakke, Falster",DK,2016-06-25,Monitoring,G73,6.0,Plastic,Foam sponge,No,Flexible,Not Recycled
"Aarhus University, Denmark ","MSFD Pomlenakke, Falster",DK,2018-04-07,Monitoring,G73,19.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,N?vodari,RO,2016-04-12,Cleanup,G73,17.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,N?vodari,RO,2018-04-18,Cleanup,G73,216.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,N?vodari,RO,2020-05-18,Monitoring,G73,82.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Foce del Chienti,IT,2018-04-19,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Foce del Chienti,IT,2017-04-10,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Foce del Chienti,IT,2018-11-22,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Northern Texel beach,NL,2018-09-17,Cleanup,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,Vama Veche  2 Mai,RO,2016-10-24,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,Vama Veche  2 Mai,RO,2015-04-25,Cleanup,G73,10.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,Vama Veche  2 Mai,RO,2015-06-08,Cleanup,G73,14.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,Vama Veche  2 Mai,RO,2015-08-04,Cleanup,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,Vama Veche  2 Mai,RO,2016-07-18,Cleanup,G73,11.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Corna Becerra, A Coruña",ES,2015-06-06,Cleanup,G73,15.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Area protetta dunale Legambiente Eboli (SA),IT,2018-04-28,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Edighiol,RO,2020-11-09,Monitoring,G73,69.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Vasto Localit? punta Aderci,IT,2017-04-06,Monitoring,G73,6.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,Alepu,BG,2015-01-21,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
PALS: STOP BASURAS MARINAS,La Llana,ES,2018-02-17,Monitoring,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,alepu,BG,2015-09-06,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,alepu,BG,2015-10-10,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Dominella Casalvelino (SA),IT,2018-04-30,Monitoring,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2020-11-05,Monitoring,G73,8.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2020-05-18,Monitoring,G73,39.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Porto Garibaldi,IT,2018-11-15,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Porto Garibaldi,IT,2018-03-16,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Porto Garibaldi,IT,2017-03-31,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Cala Santes Creus, Tarragona",ES,2015-05-10,Cleanup,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Anemone,Fil Burnu Beach (Anemone),TR,2019-04-28,Cleanup,G73,26.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Anemone,Fil Burnu Beach (Anemone),TR,2019-11-24,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Anemone,Mamaia Nord (Anemone),RO,2019-04-08,Monitoring,G73,27.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Porto Tolle spiaggia di Barricata,IT,2018-04-24,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Porto Tolle spiaggia di Barricata,IT,2018-10-10,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Porto Tolle spiaggia di Barricata,IT,2017-02-20,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,Vama Veche  2 Mai,RO,2015-07-27,Cleanup,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,Vama Veche  2 Mai,RO,2016-08-13,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2016-10-12,Cleanup,G73,24.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2018-04-17,Cleanup,G73,19.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2017-10-17,Cleanup,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2015-04-14,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Porto Tolle spiaggia di Barricata,IT,2017-10-12,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia in localit? Magazzeno, Pontecagnano (SA)",IT,2016-05-07,Cleanup,G73,224.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Porto Garibaldi,IT,2017-11-22,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Arou, A Coruña",ES,2018-10-05,Cleanup,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Anemone,Mamaia Nord (Anemone),RO,2019-09-18,Monitoring,G73,19.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Burumendi, Gipuzkoa",ES,2015-06-22,Cleanup,G73,8.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Institute for Water of the Republic of Slovenia,Piran 1,SI,2013-09-20,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Institute for Water of the Republic of Slovenia,Piran 1,SI,2013-08-23,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2017-04-11,Cleanup,G73,46.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2016-04-12,Cleanup,G73,41.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2014-04-08,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Mamaia ,RO,2018-09-28,Monitoring,G73,12.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Merón, Cantabria",ES,2018-10-22,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Vallone Agropoli (SA),IT,2018-04-13,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Foce del Chienti,IT,2017-11-02,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Eforie,RO,2018-04-17,Monitoring,G73,28.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Eforie,RO,2016-10-11,Monitoring,G73,12.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Forte dei Marmi - Vittoria Apuana,IT,2017-03-28,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia Di Eraclea, Ceggia (VE)",IT,2015-05-09,Cleanup,G73,120.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,Alepu,BG,2014-07-17,Cleanup,G73,6.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,San Cataldo  Ovest Foce del Fiume Nocella Trappeto (PA),IT,2018-04-15,Monitoring,G73,7.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Copacabana Miguel Lemos,unknown,2019-10-21,Cleanup,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Forte dei Marmi - Vittoria Apuana,IT,2018-04-18,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Forte dei Marmi - Vittoria Apuana,IT,2018-11-29,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Forte dei Marmi - Vittoria Apuana,IT,2017-11-17,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Cortadura, Cádiz",ES,2018-05-01,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Eforie,RO,2017-04-11,Cleanup,G73,8.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Eforie,RO,2018-09-27,Monitoring,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Eforie,RO,2015-04-13,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Eforie,RO,2020-11-06,Monitoring,G73,19.0,Plastic,Foam sponge,No,Flexible,Not Recycled
NIMRD Grigore Antipa,Eforie Nord - Eforie Sud,RO,2018-06-13,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
HELMEPA - Hellenic Marine Environment Protection Association,Agia Marina - Agios Dimitrios,GR,2016-09-24,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cavallino Treporti spiaggia di Cavallino,IT,2017-10-09,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Surfers Against Sewage,"Royal Victoria Country Park, Netley",UK,2015-04-18,Cleanup,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
DeFishGear - Slovenia,Piran MS Monitoring ,SI,2017-05-29,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
DeFishGear - Slovenia,Piran MS Monitoring ,SI,2017-07-28,Monitoring,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Coroso, A Coruña",ES,2017-12-15,Cleanup,G73,16.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Plastic Change,Svanemøllen,DK,2017-11-14,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Constanta,RO,2014-04-08,Cleanup,G73,8.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Constanta,RO,2020-05-19,Monitoring,G73,11.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Constanta,RO,2018-09-28,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Constanta,RO,2017-04-11,Cleanup,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"El Cabrero, Cádiz",ES,2015-07-30,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cavallino Treporti spiaggia di Cavallino,IT,2018-03-26,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cavallino Treporti spiaggia di Cavallino,IT,2017-02-15,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Cavallino Treporti spiaggia di Cavallino,IT,2018-10-17,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Covas, Lugo",ES,2014-07-29,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Eforie,RO,2016-04-11,Monitoring,G73,25.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Eforie,RO,2020-05-20,Monitoring,G73,24.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Eforie,RO,2017-10-17,Cleanup,G73,6.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Ved Munkholmbroen,DK,2016-04-18,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Constanta,RO,2020-11-05,Monitoring,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Constanta,RO,2016-10-11,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Constanta,RO,2016-04-12,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Constanta,RO,2017-10-17,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Capo Bianco,IT,2017-11-20,Monitoring,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Swiss Litter Report,Zürichsee-Feldeggstr-BänningerSand,CH,2017-04-19,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Piscinas- Arbus (SU),IT,2018-04-29,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia della Riserva Marina di Vasto, Chieti (CH)",IT,2017-04-23,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Oasi dunale Torre di Mare, Capaccio-Paestum (SA)",IT,2017-04-28,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Mare Nostrum,Constanta,RO,2018-04-17,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia del porto di Pollica, Salerno (SA)",IT,2014-05-20,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia di Romagnolo, Palermo (PA)",IT,2017-04-20,Monitoring,G73,149.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia di Coccia di Morto, Fiumicino (RM)",IT,2014-05-20,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Institute for Water of the Republic of Slovenia,Mesecev zaliv 2,SI,2013-08-23,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Fábrica del Duro, Almería",ES,2018-12-23,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Fábrica del Duro, Almería",ES,2018-12-08,Cleanup,G73,25.0,Plastic,Foam sponge,No,Flexible,Not Recycled
European Environment Agency (EEA),Stevns 4,DK,2013-06-27,Cleanup,G73,6.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Surfers Against Sewage,Hamble common foreshore,UK,2015-03-17,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia della Feniglia, Orbetello (GR)",IT,2015-05-05,Monitoring,G73,19.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Black Sea NGO Network || MELTEMI,Shkorpilovtsi,BG,2019-07-10,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Black Sea NGO Network || MELTEMI,Shkorpilovtsi,BG,2018-10-28,Monitoring,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Black Sea NGO Network || MELTEMI,Shkorpilovtsi,BG,2018-03-25,Monitoring,G73,24.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Black Sea NGO Network || MELTEMI,Shkorpilovtsi,BG,2019-05-12,Monitoring,G73,15.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Black Sea NGO Network || MELTEMI,Shkorpilovtsi,BG,2019-10-20,Monitoring,G73,17.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Capo Bianco,IT,2018-12-10,Monitoring,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Capo Bianco,IT,2018-04-05,Monitoring,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Monitoraggio Strategia Marina  Ministero dellAmbiente,Capo Bianco,IT,2017-04-04,Monitoring,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"La Barra, Barcelona",ES,2015-05-08,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Santa Marina, Asturias",ES,2018-12-19,Cleanup,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Agiti, Gipuzkoa",ES,2018-01-24,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Barrañán, A Coruña",ES,2016-02-08,Cleanup,G73,22.0,Plastic,Foam sponge,No,Flexible,Not Recycled
HCMR@School,???? ??????????,GR,2015-10-07,Cleanup,G73,10.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia di Marzocca, Lungomare Italia, Senigallia (AN)",IT,2017-04-24,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"La Concha, Las Palmas",ES,2015-05-06,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Spiaggia libera a Battipaglia (SA),IT,2016-05-07,Cleanup,G73,202.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia dell Area protetta Dunale, Eboli (SA)",IT,2017-04-19,Monitoring,G73,12.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Dunas da Costa da Fragata, Santa Maria",CV,2016-07-06,Cleanup,G73,11.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Dunas da Costa da Fragata, Santa Maria",CV,2016-10-06,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Tresmeur,FR,2016-05-12,Cleanup,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Blokhus,DK,2014-09-20,Cleanup,G73,10.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,keryvon,FR,2016-05-11,Cleanup,G73,17.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Perseus,raoued,TN,2014-04-24,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,hove,UK,2016-04-10,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Spiaggia Marechiaro 1 - Anzio (RM),IT,2018-04-18,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia Palombina, Ancona (AN)",IT,2015-05-06,Cleanup,G73,500.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,pors termen,FR,2016-05-12,Cleanup,G73,20.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Blue Flag Turkey,Uzunkum Plaj,TR,2020-11-26,Monitoring,G73,42.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia di Voltri, Genova (GE)",IT,2014-05-16,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Plastic Change,Roskilde Vig Syd,DK,2016-04-14,Monitoring,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Swiss Litter Report,greifensee_greifensee_simmenc,CH,2017-05-30,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Cuberris, Cantabria",ES,2018-12-05,Cleanup,G73,8.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Río Azor, A Coruña",ES,2018-07-14,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Playa Marzan, Cantabria",ES,2018-12-14,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
CleanPiterCoast,"?????????, ???????????? ?????",RU,2018-06-09,Cleanup,G73,7.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia di San Cataldo, Bari (BA)",IT,2017-05-12,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Plastic Change,Roskilde Vig Syd,DK,2019-04-02,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Praia formosa,PT,2018-05-10,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Punta delle Formiche Pachino (SR),IT,2018-04-28,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
eXXpedition,castel Sonnino,IT,2014-12-28,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Ámbar,ES,2019-09-03,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Ribeira,ES,2015-06-06,Cleanup,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia di Barcarello, Palermo  (PA)",IT,2014-05-18,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Aguamarga, Almería",ES,2016-08-18,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia di Chiarone, Capalbio (GR)",IT,2017-04-05,Monitoring,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
NIMRD Grigore Antipa,Vadu,RO,2018-05-17,Cleanup,G73,3.0,Plastic,Foam sponge,No,Flexible,Not Recycled
NIMRD Grigore Antipa,Vadu,RO,2018-08-09,Cleanup,G73,12.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Spiaggia di Marzocca Senigallia (AN),IT,2018-04-23,Monitoring,G73,18.0,Plastic,Foam sponge,No,Flexible,Not Recycled
DeFishGear - Slovenia,Bele skale 2 MS Monitoring ,SI,2017-07-28,Monitoring,G73,2.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,Grotta della Cala Camerota (SA),IT,2018-04-20,Monitoring,G73,8.0,Plastic,Foam sponge,No,Flexible,Not Recycled
UK Marine Conservation Society,Sand Bay,UK,2016-09-17,Monitoring,G73,23.0,Plastic,Foam sponge,No,Flexible,Not Recycled
DeFishGear - Slovenia,Bele skale 2 MS Monitoring ,SI,2017-09-21,Monitoring,G73,17.0,Plastic,Foam sponge,No,Flexible,Not Recycled
DeFishGear - Slovenia,Bele skale 2 MS Monitoring ,SI,2017-05-29,Monitoring,G73,5.0,Plastic,Foam sponge,No,Flexible,Not Recycled
HELMEPA - Hellenic Marine Environment Protection Association,Megalo Kavouri,GR,2016-10-02,Cleanup,G73,78.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Thisted  bredning,DK,2014-05-09,Cleanup,G73,1.0,Plastic,Foam sponge,No,Flexible,Not Recycled
DeFishGear - Slovenia,Bele skale 2 MS Monitoring ,SI,2018-04-10,Monitoring,G73,8.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Legambiente Onlus,"Spiaggia Vascello doro, Comacchio (FE)",IT,2017-04-13,Monitoring,G73,6.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Surfrider Foundation Europe,Ilbarritz,FR,2015-03-17,Cleanup,G73,235.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Marnoba,"Castelldefels, Barcelona",ES,2018-04-23,Cleanup,G73,4.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Surfrider Foundation Europe,La Barre,FR,2015-05-04,Cleanup,G73,134.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Surfrider Foundation Europe,La Barre,FR,2016-11-22,Monitoring,G73,17.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Surfrider Foundation Europe,La Barre,FR,2016-10-17,Monitoring,G73,54.0,Plastic,Foam sponge,No,Flexible,Not Recycled
gBqsPxAZ,Ghadira - Mellieha Bay,MT,2015-10-24,Cleanup,G73,8.0,Plastic,Foam sponge,No,Flexible,Not Recycled
Anemone,Constanta (Anemone),RO,2019-04-08,Monitoring,G73,7.0,Plastic,Foam sponge,No,Flexible,Not Recycled
